receipt_id,date,hour,total_items,total_amount,source
REC-20250301141127-9AED1C,2025-03-01,14:00,1,4.50,SIMULATED
REC-20250301140105-AC41CA,2025-03-01,14:00,1,4.50,SIMULATED
REC-20250301142055-6A7DC0,2025-03-01,14:00,1,3.50,SIMULATED
REC-20250301140546-F283A1,2025-03-01,14:00,2,9.00,SIMULATED
REC-20250301142410-5BFAD8,2025-03-01,14:00,1,3.50,SIMULATED
REC-20250301140410-A83FA4,2025-03-01,14:00,1,3.00,SIMULATED
REC-20250301140423-0024AA,2025-03-01,14:00,1,4.50,SIMULATED
REC-20250301143839-7C3865,2025-03-01,14:00,1,4.50,SIMULATED
REC-20250301152521-A420A5,2025-03-01,15:00,2,7.50,SIMULATED
REC-20250301155255-EA563D,2025-03-01,15:00,2,8.50,SIMULATED
REC-20250301153020-B7B2C5,2025-03-01,15:00,1,2.50,SIMULATED
REC-20250301154744-84DB53,2025-03-01,15:00,1,5.00,SIMULATED
REC-20250301152024-0B2FA9,2025-03-01,15:00,1,3.50,SIMULATED
REC-20250301155936-C0005F,2025-03-01,15:00,1,5.50,SIMULATED
REC-20250301154935-914813,2025-03-01,15:00,2,9.00,SIMULATED
REC-20250301151328-477607,2025-03-01,15:00,2,8.00,SIMULATED
REC-20250301154331-C9F3B9,2025-03-01,15:00,1,3.50,SIMULATED
REC-20250301160945-D54C34,2025-03-01,16:00,1,3.50,SIMULATED
REC-20250301163830-967A75,2025-03-01,16:00,2,8.00,SIMULATED
REC-20250301165544-C35C10,2025-03-01,16:00,2,9.00,SIMULATED
REC-20250301174457-003168,2025-03-01,17:00,2,9.50,SIMULATED
REC-20250301174222-4C0B1E,2025-03-01,17:00,1,4.50,SIMULATED
REC-20250301174143-7FAE7D,2025-03-01,17:00,1,6.00,SIMULATED
REC-20250301175027-1FB8B7,2025-03-01,17:00,1,4.50,SIMULATED
REC-20250301174733-8A0E9E,2025-03-01,17:00,1,4.00,SIMULATED
REC-20250301172325-EDB791,2025-03-01,17:00,1,4.00,SIMULATED
REC-20250302071152-4D1375,2025-03-02,07:00,2,8.00,SIMULATED
REC-20250302072007-A04FBF,2025-03-02,07:00,1,4.50,SIMULATED
REC-20250302070932-37F80A,2025-03-02,07:00,1,5.00,SIMULATED
REC-20250302082711-676CB8,2025-03-02,08:00,2,8.00,SIMULATED
REC-20250302085911-24B748,2025-03-02,08:00,1,4.00,SIMULATED
REC-20250302082053-79216E,2025-03-02,08:00,1,4.50,SIMULATED
REC-20250302080031-7EA606,2025-03-02,08:00,2,7.00,SIMULATED
REC-20250302083241-8D3B56,2025-03-02,08:00,1,4.00,SIMULATED
REC-20250302085328-020E39,2025-03-02,08:00,1,4.50,SIMULATED
REC-20250302094814-9B801D,2025-03-02,09:00,1,3.50,SIMULATED
REC-20250302091049-6201CA,2025-03-02,09:00,1,4.00,SIMULATED
REC-20250302093532-F0952E,2025-03-02,09:00,1,4.50,SIMULATED
REC-20250302105223-7B02BC,2025-03-02,10:00,1,4.00,SIMULATED
REC-20250302102834-09BB7C,2025-03-02,10:00,1,3.00,SIMULATED
REC-20250302104148-C0A1A7,2025-03-02,10:00,1,4.00,SIMULATED
REC-20250302101622-CE0E37,2025-03-02,10:00,2,8.50,SIMULATED
REC-20250302111351-C48589,2025-03-02,11:00,2,8.00,SIMULATED
REC-20250302113908-913FA8,2025-03-02,11:00,2,7.00,SIMULATED
REC-20250302113834-B63696,2025-03-02,11:00,1,5.00,SIMULATED
REC-20250302113617-76626D,2025-03-02,11:00,3,11.50,SIMULATED
REC-20250302110317-D54FBC,2025-03-02,11:00,2,8.50,SIMULATED
REC-20250302115315-23884C,2025-03-02,11:00,2,8.00,SIMULATED
REC-20250302112624-38B95B,2025-03-02,11:00,1,5.50,SIMULATED
REC-20250302110525-F2B909,2025-03-02,11:00,2,7.00,SIMULATED
REC-20250302112329-47D718,2025-03-02,11:00,3,11.50,SIMULATED
REC-20250302124244-8B6146,2025-03-02,12:00,1,4.50,SIMULATED
REC-20250302121327-F14D6D,2025-03-02,12:00,2,7.50,SIMULATED
REC-20250302120836-A57ECA,2025-03-02,12:00,2,7.50,SIMULATED
REC-20250302124050-B4E550,2025-03-02,12:00,2,9.00,SIMULATED
REC-20250302122712-E327DC,2025-03-02,12:00,3,11.50,SIMULATED
REC-20250302122316-56C81D,2025-03-02,12:00,1,5.00,SIMULATED
REC-20250302120325-6F9CEE,2025-03-02,12:00,1,4.50,SIMULATED
REC-20250302122741-5A4BD7,2025-03-02,12:00,1,4.50,SIMULATED
REC-20250302120408-734CF2,2025-03-02,12:00,1,4.00,SIMULATED
REC-20250302120044-DE9626,2025-03-02,12:00,1,4.50,SIMULATED
REC-20250302124408-902F04,2025-03-02,12:00,1,4.50,SIMULATED
REC-20250302135106-F9B1A8,2025-03-02,13:00,1,3.50,SIMULATED
REC-20250302132449-C8C878,2025-03-02,13:00,2,9.50,SIMULATED
REC-20250302133600-5B8830,2025-03-02,13:00,1,4.50,SIMULATED
REC-20250302141340-69F73F,2025-03-02,14:00,2,9.00,SIMULATED
REC-20250302145706-AC9455,2025-03-02,14:00,1,4.50,SIMULATED
REC-20250302142227-115A03,2025-03-02,14:00,1,4.50,SIMULATED
REC-20250302140515-44C3AD,2025-03-02,14:00,1,4.50,SIMULATED
REC-20250302144944-5317A2,2025-03-02,14:00,1,3.50,SIMULATED
REC-20250302141333-8DE739,2025-03-02,14:00,1,4.50,SIMULATED
REC-20250302154103-AD89A5,2025-03-02,15:00,2,8.00,SIMULATED
REC-20250302154038-3B264E,2025-03-02,15:00,1,4.00,SIMULATED
REC-20250302152359-47F614,2025-03-02,15:00,1,3.50,SIMULATED
REC-20250302152623-7EC510,2025-03-02,15:00,1,4.50,SIMULATED
REC-20250302154904-19E94F,2025-03-02,15:00,1,4.50,SIMULATED
REC-20250302150259-CF53E8,2025-03-02,15:00,1,3.50,SIMULATED
REC-20250302154045-5EFB69,2025-03-02,15:00,1,3.00,SIMULATED
REC-20250302150540-743847,2025-03-02,15:00,1,4.50,SIMULATED
REC-20250302161905-11D68A,2025-03-02,16:00,1,4.50,SIMULATED
REC-20250302163420-CB257A,2025-03-02,16:00,1,5.50,SIMULATED
REC-20250302164341-16E07E,2025-03-02,16:00,1,4.50,SIMULATED
REC-20250302175415-EA917C,2025-03-02,17:00,1,4.50,SIMULATED
REC-20250302172939-DB684E,2025-03-02,17:00,1,3.50,SIMULATED
REC-20250303075447-D929E8,2025-03-03,07:00,2,8.50,SIMULATED
REC-20250303070309-41E36A,2025-03-03,07:00,2,9.00,SIMULATED
REC-20250303074457-6B38D0,2025-03-03,07:00,1,5.00,SIMULATED
REC-20250303070632-D4AEC2,2025-03-03,07:00,1,3.50,SIMULATED
REC-20250303073603-CF56E3,2025-03-03,07:00,1,6.00,SIMULATED
REC-20250303081654-101E13,2025-03-03,08:00,1,3.50,SIMULATED
REC-20250303084720-271010,2025-03-03,08:00,1,3.50,SIMULATED
REC-20250303081208-6C039B,2025-03-03,08:00,2,9.50,SIMULATED
REC-20250303082607-2BC1EB,2025-03-03,08:00,1,6.00,SIMULATED
REC-20250303081929-47C7FC,2025-03-03,08:00,1,4.50,SIMULATED
REC-20250303084319-9A9964,2025-03-03,08:00,2,8.50,SIMULATED
REC-20250303080545-102FC8,2025-03-03,08:00,1,3.50,SIMULATED
REC-20250303084319-9F91B1,2025-03-03,08:00,1,5.50,SIMULATED
REC-20250303082554-3CE2BA,2025-03-03,08:00,1,4.00,SIMULATED
REC-20250303082906-34E98E,2025-03-03,08:00,3,13.50,SIMULATED
REC-20250303090812-F4DF50,2025-03-03,09:00,2,9.00,SIMULATED
REC-20250303091658-8E1EDB,2025-03-03,09:00,3,13.50,SIMULATED
REC-20250303090805-4324FE,2025-03-03,09:00,2,7.00,SIMULATED
REC-20250303091059-B7D856,2025-03-03,09:00,1,3.50,SIMULATED
REC-20250303090124-6AA7D2,2025-03-03,09:00,2,9.00,SIMULATED
REC-20250303095609-B61398,2025-03-03,09:00,1,4.50,SIMULATED
REC-20250303091831-AC813D,2025-03-03,09:00,1,4.50,SIMULATED
REC-20250303091724-7982CD,2025-03-03,09:00,1,4.50,SIMULATED
REC-20250303103315-C27C10,2025-03-03,10:00,1,3.50,SIMULATED
REC-20250303102450-5820AA,2025-03-03,10:00,2,7.50,SIMULATED
REC-20250303102024-EDE8D0,2025-03-03,10:00,1,4.50,SIMULATED
REC-20250303100157-DD387E,2025-03-03,10:00,2,7.00,SIMULATED
REC-20250303103714-296CB7,2025-03-03,10:00,4,18.00,SIMULATED
REC-20250303101436-E32987,2025-03-03,10:00,2,7.00,SIMULATED
REC-20250303101115-AD5625,2025-03-03,10:00,1,3.50,SIMULATED
REC-20250303115837-9564F3,2025-03-03,11:00,2,9.00,SIMULATED
REC-20250303113609-4057A0,2025-03-03,11:00,2,9.00,SIMULATED
REC-20250303115631-36B36C,2025-03-03,11:00,1,4.50,SIMULATED
REC-20250303110314-EC8149,2025-03-03,11:00,1,4.50,SIMULATED
REC-20250303112158-25AA3C,2025-03-03,11:00,1,3.50,SIMULATED
REC-20250303121158-9C248A,2025-03-03,12:00,2,8.50,SIMULATED
REC-20250303120949-57D2C2,2025-03-03,12:00,1,4.00,SIMULATED
REC-20250303120423-F0B2BF,2025-03-03,12:00,2,10.00,SIMULATED
REC-20250303121046-C2219C,2025-03-03,12:00,4,21.00,SIMULATED
REC-20250303125939-575554,2025-03-03,12:00,2,9.50,SIMULATED
REC-20250303124418-AE058B,2025-03-03,12:00,2,9.00,SIMULATED
REC-20250303123625-D07A86,2025-03-03,12:00,2,8.00,SIMULATED
REC-20250303125139-4DC220,2025-03-03,12:00,2,9.00,SIMULATED
REC-20250303120921-C05DC0,2025-03-03,12:00,2,9.50,SIMULATED
REC-20250303120552-BEC02A,2025-03-03,12:00,2,9.50,SIMULATED
REC-20250303121544-D61FBB,2025-03-03,12:00,1,4.50,SIMULATED
REC-20250303120003-BD7AF9,2025-03-03,12:00,2,9.00,SIMULATED
REC-20250303135626-4EB29B,2025-03-03,13:00,1,3.50,SIMULATED
REC-20250303130653-E3C658,2025-03-03,13:00,1,4.00,SIMULATED
REC-20250303134314-32F053,2025-03-03,13:00,1,4.50,SIMULATED
REC-20250303131801-51AD2F,2025-03-03,13:00,1,5.50,SIMULATED
REC-20250303131056-A7EFC9,2025-03-03,13:00,1,4.50,SIMULATED
REC-20250303135705-162B33,2025-03-03,13:00,1,5.00,SIMULATED
REC-20250303134501-EB7735,2025-03-03,13:00,1,5.00,SIMULATED
REC-20250303132710-14E346,2025-03-03,13:00,2,7.00,SIMULATED
REC-20250303142644-7C322B,2025-03-03,14:00,1,4.50,SIMULATED
REC-20250303144218-D25345,2025-03-03,14:00,1,4.50,SIMULATED
REC-20250303143553-1E82C3,2025-03-03,14:00,1,4.50,SIMULATED
REC-20250303140518-12C6B7,2025-03-03,14:00,2,9.50,SIMULATED
REC-20250303144018-E5F34E,2025-03-03,14:00,3,11.50,SIMULATED
REC-20250303144134-731B8A,2025-03-03,14:00,1,3.50,SIMULATED
REC-20250303141128-4BDD94,2025-03-03,14:00,1,3.50,SIMULATED
REC-20250303155317-DBBE4F,2025-03-03,15:00,1,4.50,SIMULATED
REC-20250303150605-2B8F83,2025-03-03,15:00,2,6.50,SIMULATED
REC-20250303150353-18FCD3,2025-03-03,15:00,2,8.00,SIMULATED
REC-20250303154355-B2350C,2025-03-03,15:00,3,13.00,SIMULATED
REC-20250303153657-4AF4C7,2025-03-03,15:00,2,10.00,SIMULATED
REC-20250303150907-308B8F,2025-03-03,15:00,3,13.50,SIMULATED
REC-20250303150543-8A24E8,2025-03-03,15:00,1,5.50,SIMULATED
REC-20250303155338-A0402A,2025-03-03,15:00,2,8.00,SIMULATED
REC-20250303150405-933FBF,2025-03-03,15:00,1,2.50,SIMULATED
REC-20250303161733-197327,2025-03-03,16:00,1,4.00,SIMULATED
REC-20250303163937-881575,2025-03-03,16:00,1,3.00,SIMULATED
REC-20250303160936-EE2CC8,2025-03-03,16:00,2,8.00,SIMULATED
REC-20250303165906-96B82C,2025-03-03,16:00,1,4.50,SIMULATED
REC-20250303163456-B51361,2025-03-03,16:00,1,2.50,SIMULATED
REC-20250303163136-F90BB6,2025-03-03,16:00,1,4.50,SIMULATED
REC-20250303160939-3FF705,2025-03-03,16:00,1,4.00,SIMULATED
REC-20250303165656-675D52,2025-03-03,16:00,1,4.50,SIMULATED
REC-20250303165817-B41A60,2025-03-03,16:00,2,8.00,SIMULATED
REC-20250303173154-207459,2025-03-03,17:00,3,12.50,SIMULATED
REC-20250303172849-98933B,2025-03-03,17:00,2,6.50,SIMULATED
REC-20250303171358-71737E,2025-03-03,17:00,2,8.00,SIMULATED
REC-20250303173250-B36558,2025-03-03,17:00,1,3.50,SIMULATED
REC-20250304070600-19EF16,2025-03-04,07:00,1,5.00,SIMULATED
REC-20250304072335-74CBE8,2025-03-04,07:00,1,4.50,SIMULATED
REC-20250304070630-A83A67,2025-03-04,07:00,1,5.00,SIMULATED
REC-20250304075517-D27CB0,2025-03-04,07:00,1,4.50,SIMULATED
REC-20250304071912-76C73B,2025-03-04,07:00,1,3.50,SIMULATED
REC-20250304085154-4346A0,2025-03-04,08:00,2,9.50,SIMULATED
REC-20250304084131-2A37F8,2025-03-04,08:00,3,11.00,SIMULATED
REC-20250304081221-642CEA,2025-03-04,08:00,3,12.50,SIMULATED
REC-20250304094222-D7E2AB,2025-03-04,09:00,1,3.50,SIMULATED
REC-20250304095635-6C1CD2,2025-03-04,09:00,1,4.50,SIMULATED
REC-20250304091646-4EFFF9,2025-03-04,09:00,2,8.00,SIMULATED
REC-20250304090514-4A28FD,2025-03-04,09:00,1,4.00,SIMULATED
REC-20250304095056-F3CF82,2025-03-04,09:00,1,3.50,SIMULATED
REC-20250304105407-B5479F,2025-03-04,10:00,1,4.00,SIMULATED
REC-20250304103904-9B1020,2025-03-04,10:00,1,4.50,SIMULATED
REC-20250304104324-70C631,2025-03-04,10:00,1,3.00,SIMULATED
REC-20250304100908-915722,2025-03-04,10:00,4,16.00,SIMULATED
REC-20250304111149-48D2F6,2025-03-04,11:00,2,7.00,SIMULATED
REC-20250304112040-C3C580,2025-03-04,11:00,1,3.50,SIMULATED
REC-20250304114910-E60277,2025-03-04,11:00,1,4.50,SIMULATED
REC-20250304114905-02840A,2025-03-04,11:00,1,3.50,SIMULATED
REC-20250304112730-ED7796,2025-03-04,11:00,1,4.50,SIMULATED
REC-20250304112300-FD0662,2025-03-04,11:00,2,8.00,SIMULATED
REC-20250304124615-34A743,2025-03-04,12:00,1,4.00,SIMULATED
REC-20250304120624-B64BD4,2025-03-04,12:00,1,3.50,SIMULATED
REC-20250304120219-6EB121,2025-03-04,12:00,3,11.50,SIMULATED
REC-20250304125731-FD79B4,2025-03-04,12:00,2,9.00,SIMULATED
REC-20250304125851-685C65,2025-03-04,12:00,1,4.50,SIMULATED
REC-20250304130813-234E1C,2025-03-04,13:00,2,9.50,SIMULATED
REC-20250304130224-8C8437,2025-03-04,13:00,3,12.50,SIMULATED
REC-20250304134206-676D0F,2025-03-04,13:00,2,8.50,SIMULATED
REC-20250304133516-302149,2025-03-04,13:00,1,4.50,SIMULATED
REC-20250304134000-1409A2,2025-03-04,13:00,1,5.00,SIMULATED
REC-20250304141739-4BED55,2025-03-04,14:00,1,4.50,SIMULATED
REC-20250304140632-E73AB7,2025-03-04,14:00,2,9.00,SIMULATED
REC-20250304141249-9F7146,2025-03-04,14:00,1,4.00,SIMULATED
REC-20250304144526-DF4BDE,2025-03-04,14:00,1,4.50,SIMULATED
REC-20250304141344-1A3778,2025-03-04,14:00,4,16.50,SIMULATED
REC-20250304140905-13D06A,2025-03-04,14:00,3,13.50,SIMULATED
REC-20250304142918-1F3B93,2025-03-04,14:00,1,4.50,SIMULATED
REC-20250304155502-4C4C3F,2025-03-04,15:00,2,7.50,SIMULATED
REC-20250304155448-7875BA,2025-03-04,15:00,2,9.00,SIMULATED
REC-20250304155728-85466D,2025-03-04,15:00,3,11.50,SIMULATED
REC-20250304152917-817ECD,2025-03-04,15:00,2,8.00,SIMULATED
REC-20250304151007-D4B0FE,2025-03-04,15:00,2,9.00,SIMULATED
REC-20250304155410-2C87D4,2025-03-04,15:00,1,4.00,SIMULATED
REC-20250304153643-6F40E1,2025-03-04,15:00,1,4.50,SIMULATED
REC-20250304153901-20A02E,2025-03-04,15:00,2,8.50,SIMULATED
REC-20250304163107-A081C1,2025-03-04,16:00,2,8.00,SIMULATED
REC-20250304165543-5B4D5B,2025-03-04,16:00,1,4.00,SIMULATED
REC-20250304161442-464965,2025-03-04,16:00,2,8.00,SIMULATED
REC-20250304164615-DC951C,2025-03-04,16:00,1,5.00,SIMULATED
REC-20250304160953-7B30C9,2025-03-04,16:00,3,13.00,SIMULATED
REC-20250304163254-E2E0CD,2025-03-04,16:00,1,4.00,SIMULATED
REC-20250304164831-281B13,2025-03-04,16:00,1,3.50,SIMULATED
REC-20250304173214-B0BE47,2025-03-04,17:00,1,3.50,SIMULATED
REC-20250304170529-0122BE,2025-03-04,17:00,1,5.00,SIMULATED
REC-20250305075811-6BD41E,2025-03-05,07:00,2,8.00,SIMULATED
REC-20250305073856-3FCD65,2025-03-05,07:00,1,4.00,SIMULATED
REC-20250305073858-160F4E,2025-03-05,07:00,2,7.00,SIMULATED
REC-20250305075108-2564E0,2025-03-05,07:00,1,4.50,SIMULATED
REC-20250305073219-011CB3,2025-03-05,07:00,2,8.00,SIMULATED
REC-20250305081312-9FA293,2025-03-05,08:00,1,4.50,SIMULATED
REC-20250305085843-AFCB19,2025-03-05,08:00,2,9.00,SIMULATED
REC-20250305081132-834687,2025-03-05,08:00,1,5.50,SIMULATED
REC-20250305084822-A07DD7,2025-03-05,08:00,2,10.00,SIMULATED
REC-20250305094526-752312,2025-03-05,09:00,2,8.00,SIMULATED
REC-20250305090033-65AACA,2025-03-05,09:00,1,3.50,SIMULATED
REC-20250305090312-7E7F06,2025-03-05,09:00,2,7.00,SIMULATED
REC-20250305094316-7DE8EA,2025-03-05,09:00,1,4.50,SIMULATED
REC-20250305101348-6890C1,2025-03-05,10:00,1,3.50,SIMULATED
REC-20250305103955-7FD530,2025-03-05,10:00,2,9.00,SIMULATED
REC-20250305113250-C16FBC,2025-03-05,11:00,2,8.00,SIMULATED
REC-20250305112650-AC8330,2025-03-05,11:00,3,12.50,SIMULATED
REC-20250305115528-AF3586,2025-03-05,11:00,2,8.50,SIMULATED
REC-20250305113447-67199C,2025-03-05,11:00,2,7.00,SIMULATED
REC-20250305111828-F6AA6B,2025-03-05,11:00,1,4.00,SIMULATED
REC-20250305111147-085497,2025-03-05,11:00,1,3.50,SIMULATED
REC-20250305123516-58179E,2025-03-05,12:00,1,5.00,SIMULATED
REC-20250305122129-CA94B0,2025-03-05,12:00,2,9.00,SIMULATED
REC-20250305125940-6652FA,2025-03-05,12:00,1,5.00,SIMULATED
REC-20250305123635-7A97A0,2025-03-05,12:00,1,3.50,SIMULATED
REC-20250305121411-F4F41C,2025-03-05,12:00,1,3.50,SIMULATED
REC-20250305123434-CFA4A9,2025-03-05,12:00,1,3.50,SIMULATED
REC-20250305124221-899A7C,2025-03-05,12:00,2,7.00,SIMULATED
REC-20250305133933-5B032C,2025-03-05,13:00,1,4.50,SIMULATED
REC-20250305134100-FBEDE7,2025-03-05,13:00,1,3.50,SIMULATED
REC-20250305134139-67C2BB,2025-03-05,13:00,2,9.00,SIMULATED
REC-20250305135007-4D6366,2025-03-05,13:00,1,4.00,SIMULATED
REC-20250305135833-E8E058,2025-03-05,13:00,2,7.00,SIMULATED
REC-20250305135741-EACC49,2025-03-05,13:00,2,8.00,SIMULATED
REC-20250305131049-81BDA2,2025-03-05,13:00,1,4.50,SIMULATED
REC-20250305134240-814755,2025-03-05,13:00,2,7.00,SIMULATED
REC-20250305134456-6353B0,2025-03-05,13:00,3,13.50,SIMULATED
REC-20250305132102-D15E3C,2025-03-05,13:00,1,4.50,SIMULATED
REC-20250305143504-9D1953,2025-03-05,14:00,1,4.50,SIMULATED
REC-20250305142428-5FE745,2025-03-05,14:00,1,3.50,SIMULATED
REC-20250305144307-B4F035,2025-03-05,14:00,1,5.50,SIMULATED
REC-20250305144847-F3DF14,2025-03-05,14:00,1,4.50,SIMULATED
REC-20250305155932-B09E71,2025-03-05,15:00,1,3.50,SIMULATED
REC-20250305150518-02AC58,2025-03-05,15:00,2,6.00,SIMULATED
REC-20250305153414-27E5E9,2025-03-05,15:00,1,2.50,SIMULATED
REC-20250305153418-7E46C8,2025-03-05,15:00,3,13.00,SIMULATED
REC-20250305150035-7C8A31,2025-03-05,15:00,2,9.00,SIMULATED
REC-20250305153505-58E64C,2025-03-05,15:00,2,8.00,SIMULATED
REC-20250305152213-6566C3,2025-03-05,15:00,1,5.50,SIMULATED
REC-20250305151011-A897F4,2025-03-05,15:00,1,3.50,SIMULATED
REC-20250305151142-4FB302,2025-03-05,15:00,4,16.00,SIMULATED
REC-20250305152941-6F8C7B,2025-03-05,15:00,1,3.50,SIMULATED
REC-20250305150612-F62B84,2025-03-05,15:00,2,7.50,SIMULATED
REC-20250305150618-AA2FA3,2025-03-05,15:00,1,4.00,SIMULATED
REC-20250305152821-027215,2025-03-05,15:00,1,3.50,SIMULATED
REC-20250305163636-5B3D49,2025-03-05,16:00,1,3.50,SIMULATED
REC-20250305160020-1BC700,2025-03-05,16:00,1,4.50,SIMULATED
REC-20250305162717-D22163,2025-03-05,16:00,2,9.00,SIMULATED
REC-20250305162249-0D8ABB,2025-03-05,16:00,1,4.50,SIMULATED
REC-20250305163805-306F1C,2025-03-05,16:00,2,8.50,SIMULATED
REC-20250305165640-8E014C,2025-03-05,16:00,1,4.50,SIMULATED
REC-20250305173240-E22987,2025-03-05,17:00,1,5.00,SIMULATED
REC-20250305173713-80C15E,2025-03-05,17:00,3,13.00,SIMULATED
REC-20250305174909-7E3981,2025-03-05,17:00,1,4.50,SIMULATED
REC-20250306070310-144B12,2025-03-06,07:00,2,9.00,SIMULATED
REC-20250306073836-DBF59D,2025-03-06,07:00,1,4.00,SIMULATED
REC-20250306075218-475343,2025-03-06,07:00,3,12.50,SIMULATED
REC-20250306070950-BB4ABE,2025-03-06,07:00,1,3.50,SIMULATED
REC-20250306073216-211B53,2025-03-06,07:00,2,8.00,SIMULATED
REC-20250306083837-2494AF,2025-03-06,08:00,1,3.50,SIMULATED
REC-20250306080112-44D543,2025-03-06,08:00,1,4.00,SIMULATED
REC-20250306085209-18C709,2025-03-06,08:00,2,9.00,SIMULATED
REC-20250306083802-0C08C2,2025-03-06,08:00,2,8.00,SIMULATED
REC-20250306085738-58C181,2025-03-06,08:00,2,9.00,SIMULATED
REC-20250306084341-56614F,2025-03-06,08:00,1,3.00,SIMULATED
REC-20250306084433-F00E7F,2025-03-06,08:00,1,4.50,SIMULATED
REC-20250306084924-3CD67F,2025-03-06,08:00,2,7.00,SIMULATED
REC-20250306095344-020B62,2025-03-06,09:00,1,3.00,SIMULATED
REC-20250306094914-B23098,2025-03-06,09:00,2,9.00,SIMULATED
REC-20250306090045-0857D0,2025-03-06,09:00,2,8.50,SIMULATED
REC-20250306091344-887A85,2025-03-06,09:00,2,7.00,SIMULATED
REC-20250306091654-BC3C44,2025-03-06,09:00,1,4.50,SIMULATED
REC-20250306094325-EDD391,2025-03-06,09:00,2,6.50,SIMULATED
REC-20250306093530-54BE9A,2025-03-06,09:00,1,3.50,SIMULATED
REC-20250306094525-C335F1,2025-03-06,09:00,2,9.00,SIMULATED
REC-20250306104410-C4B92E,2025-03-06,10:00,1,4.00,SIMULATED
REC-20250306105135-24B3A3,2025-03-06,10:00,1,4.00,SIMULATED
REC-20250306102440-37963B,2025-03-06,10:00,1,4.50,SIMULATED
REC-20250306115938-51EAAA,2025-03-06,11:00,1,4.50,SIMULATED
REC-20250306110538-468ABB,2025-03-06,11:00,2,7.00,SIMULATED
REC-20250306113941-9AB00D,2025-03-06,11:00,1,4.50,SIMULATED
REC-20250306114952-4186D0,2025-03-06,11:00,1,4.00,SIMULATED
REC-20250306115442-DEF3C8,2025-03-06,11:00,3,12.00,SIMULATED
REC-20250306114302-EB919C,2025-03-06,11:00,2,10.00,SIMULATED
REC-20250306110517-66E629,2025-03-06,11:00,2,6.00,SIMULATED
REC-20250306114745-58EB02,2025-03-06,11:00,1,4.50,SIMULATED
REC-20250306125335-B61BDB,2025-03-06,12:00,2,9.50,SIMULATED
REC-20250306121229-E3C368,2025-03-06,12:00,2,8.50,SIMULATED
REC-20250306120432-70789F,2025-03-06,12:00,1,5.50,SIMULATED
REC-20250306121656-6A2C1B,2025-03-06,12:00,1,3.50,SIMULATED
REC-20250306122824-F2AA18,2025-03-06,12:00,1,3.50,SIMULATED
REC-20250306124929-D492DD,2025-03-06,12:00,2,8.00,SIMULATED
REC-20250306122440-12F0D4,2025-03-06,12:00,2,9.00,SIMULATED
REC-20250306122233-EB09C8,2025-03-06,12:00,1,4.50,SIMULATED
REC-20250306121805-35D92F,2025-03-06,12:00,1,4.00,SIMULATED
REC-20250306123559-050AD7,2025-03-06,12:00,1,3.50,SIMULATED
REC-20250306123617-AE7BC0,2025-03-06,12:00,2,8.00,SIMULATED
REC-20250306121231-25A342,2025-03-06,12:00,2,9.00,SIMULATED
REC-20250306125315-0CC699,2025-03-06,12:00,2,7.00,SIMULATED
REC-20250306124231-1898B0,2025-03-06,12:00,1,3.50,SIMULATED
REC-20250306120254-22C255,2025-03-06,12:00,1,4.50,SIMULATED
REC-20250306125657-BB6D88,2025-03-06,12:00,1,3.50,SIMULATED
REC-20250306124858-FC1968,2025-03-06,12:00,1,2.50,SIMULATED
REC-20250306130803-CA77BA,2025-03-06,13:00,2,6.00,SIMULATED
REC-20250306130232-4D3A29,2025-03-06,13:00,1,4.00,SIMULATED
REC-20250306132907-988C79,2025-03-06,13:00,2,7.50,SIMULATED
REC-20250306133706-BDC79E,2025-03-06,13:00,1,4.50,SIMULATED
REC-20250306133516-38F83A,2025-03-06,13:00,1,3.50,SIMULATED
REC-20250306132311-9EF1FF,2025-03-06,13:00,1,4.50,SIMULATED
REC-20250306142323-2309F0,2025-03-06,14:00,2,8.00,SIMULATED
REC-20250306141452-B5469E,2025-03-06,14:00,1,3.50,SIMULATED
REC-20250306142754-6FA7E8,2025-03-06,14:00,2,9.00,SIMULATED
REC-20250306140930-D8A69D,2025-03-06,14:00,3,13.00,SIMULATED
REC-20250306143334-14F86B,2025-03-06,14:00,2,7.00,SIMULATED
REC-20250306142506-651A27,2025-03-06,14:00,2,8.00,SIMULATED
REC-20250306142847-3392F7,2025-03-06,14:00,1,3.50,SIMULATED
REC-20250306145951-96BD99,2025-03-06,14:00,1,4.50,SIMULATED
REC-20250306155543-78D8F6,2025-03-06,15:00,3,15.00,SIMULATED
REC-20250306154332-57FD83,2025-03-06,15:00,1,4.50,SIMULATED
REC-20250306152439-F2E4A6,2025-03-06,15:00,1,5.50,SIMULATED
REC-20250306151040-473C16,2025-03-06,15:00,2,9.00,SIMULATED
REC-20250306150405-761B8B,2025-03-06,15:00,1,4.50,SIMULATED
REC-20250306151845-26F140,2025-03-06,15:00,1,5.50,SIMULATED
REC-20250306152849-D4D742,2025-03-06,15:00,3,12.00,SIMULATED
REC-20250306161154-1A70BC,2025-03-06,16:00,1,4.50,SIMULATED
REC-20250306164744-ECF409,2025-03-06,16:00,3,9.50,SIMULATED
REC-20250306163035-D0EA96,2025-03-06,16:00,1,3.50,SIMULATED
REC-20250306160506-DAD9A5,2025-03-06,16:00,1,4.50,SIMULATED
REC-20250306175624-E30C3F,2025-03-06,17:00,1,4.50,SIMULATED
REC-20250306174008-8E42A2,2025-03-06,17:00,1,3.50,SIMULATED
